Namespace(batch_size=128, cat_dims=None, cat_idx=None, config='config/house_sales.yml', data_parallel=False, dataset='House Sales', direction='minimize', dropna_idx=[0], early_stopping_rounds=20, epochs=1000, gpu_ids=[0, 1], logging_period=100, miss_cat_idx=None, miss_num_idx=None, model_name='VIME', n_trials=100, nominal_idx=[14], num_classes=1, num_features=21, num_splits=5, objective='regression', one_hot_encode=True, optimize_hyperparameters=True, ordinal_encode=False, ordinal_idx=None, scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
Loading dataset House Sales...
Dataset loaded!
(21613, 21)
Scaling the data...
args.num_features: 90
New Shape: (21613, 90)
Using an existing study with name 'VIME_House Sales' instead of creating a new one.
In get_device
On Device: cuda
In get_device
On Device: cuda
Fitted encoder
Epoch 93, Val Loss: 18256455680.00000
Epoch 94, Val Loss: 18450640896.00000
Epoch 95, Val Loss: 18658797568.00000
Epoch 96, Val Loss: 17431187456.00000
Epoch 97, Val Loss: 17548437504.00000
Epoch 98, Val Loss: 16752386048.00000
Epoch 99, Val Loss: 16812256256.00000
Epoch 100, Val Loss: 17800822784.00000
Epoch 101, Val Loss: 17763737600.00000
Epoch 102, Val Loss: 17034589184.00000
Epoch 103, Val Loss: 17210032128.00000
Epoch 104, Val Loss: 17807953920.00000
Epoch 105, Val Loss: 16966276096.00000
Epoch 106, Val Loss: 17185345536.00000
Epoch 107, Val Loss: 17026130944.00000
Epoch 108, Val Loss: 16233423872.00000
Epoch 109, Val Loss: 18825216000.00000
Epoch 110, Val Loss: 16858864640.00000
Epoch 111, Val Loss: 16505014272.00000
Epoch 112, Val Loss: 18360997888.00000
Epoch 113, Val Loss: 17968740352.00000
Epoch 114, Val Loss: 17092937728.00000
Epoch 115, Val Loss: 17359458304.00000
Epoch 116, Val Loss: 17591068672.00000
Epoch 117, Val Loss: 17022043136.00000
Epoch 118, Val Loss: 18046896128.00000
Epoch 119, Val Loss: 17258717184.00000
Epoch 120, Val Loss: 16673177600.00000
Epoch 121, Val Loss: 16831824896.00000
Epoch 122, Val Loss: 16322656256.00000
Epoch 123, Val Loss: 18420924416.00000
Epoch 124, Val Loss: 16181965824.00000
Epoch 125, Val Loss: 16151234560.00000
Epoch 126, Val Loss: 18687846400.00000
Epoch 127, Val Loss: 17057657856.00000
Epoch 128, Val Loss: 16008504320.00000
Epoch 129, Val Loss: 17804347392.00000
Epoch 130, Val Loss: 16385249280.00000
Epoch 131, Val Loss: 17327323136.00000
Epoch 132, Val Loss: 15760955392.00000
Epoch 133, Val Loss: 16633729024.00000
Epoch 134, Val Loss: 16732168192.00000
Epoch 135, Val Loss: 15875314688.00000
Epoch 136, Val Loss: 16541113344.00000
Epoch 137, Val Loss: 16891252736.00000
Epoch 138, Val Loss: 15879265280.00000
Epoch 139, Val Loss: 16826300416.00000
Epoch 140, Val Loss: 16066700288.00000
Epoch 141, Val Loss: 16869353472.00000
Epoch 142, Val Loss: 15844894720.00000
Epoch 143, Val Loss: 16132786176.00000
Epoch 144, Val Loss: 15819046912.00000
Epoch 145, Val Loss: 16128133120.00000
Epoch 146, Val Loss: 16180564992.00000
Epoch 147, Val Loss: 15837869056.00000
Epoch 148, Val Loss: 15640816640.00000
Epoch 149, Val Loss: 16194830336.00000
Epoch 150, Val Loss: 16050038784.00000
Epoch 151, Val Loss: 16743276544.00000
Epoch 152, Val Loss: 15950565376.00000
Epoch 153, Val Loss: 16094518272.00000
Epoch 154, Val Loss: 17136475136.00000
Epoch 155, Val Loss: 19199913984.00000
Epoch 156, Val Loss: 17627609088.00000
Epoch 157, Val Loss: 15463293952.00000
Epoch 158, Val Loss: 15925756928.00000
Epoch 159, Val Loss: 16114691072.00000
Epoch 160, Val Loss: 16054731776.00000
Epoch 161, Val Loss: 18027628544.00000
Epoch 162, Val Loss: 16020726784.00000
Epoch 163, Val Loss: 15911852032.00000
Epoch 164, Val Loss: 15879515136.00000
Epoch 165, Val Loss: 17428555776.00000
Epoch 166, Val Loss: 16217465856.00000
Epoch 167, Val Loss: 15829377024.00000
Epoch 168, Val Loss: 16984456192.00000
Epoch 169, Val Loss: 16021746688.00000
Epoch 170, Val Loss: 15475729408.00000
Epoch 171, Val Loss: 15342511104.00000
Epoch 172, Val Loss: 15508046848.00000
Epoch 173, Val Loss: 16174859264.00000
Epoch 174, Val Loss: 17764392960.00000
Epoch 175, Val Loss: 15610126336.00000
Epoch 176, Val Loss: 17065421824.00000
Epoch 177, Val Loss: 16931125248.00000
Epoch 178, Val Loss: 16562067456.00000
Epoch 179, Val Loss: 15327709184.00000
Epoch 180, Val Loss: 16491920384.00000
Epoch 181, Val Loss: 15374224384.00000
Epoch 182, Val Loss: 15781599232.00000
Epoch 183, Val Loss: 17338077184.00000
Epoch 184, Val Loss: 16231357440.00000
Epoch 185, Val Loss: 15386700800.00000
Epoch 186, Val Loss: 17980526592.00000
Epoch 187, Val Loss: 15968174080.00000
Epoch 188, Val Loss: 15978614784.00000
Epoch 189, Val Loss: 17652680704.00000
Epoch 190, Val Loss: 15860746240.00000
Epoch 191, Val Loss: 15187294208.00000
Epoch 192, Val Loss: 16566493184.00000
Epoch 193, Val Loss: 15799059456.00000
Epoch 194, Val Loss: 15703762944.00000
Epoch 195, Val Loss: 15581241344.00000
Epoch 196, Val Loss: 16136091648.00000
Epoch 197, Val Loss: 16154565632.00000
Epoch 198, Val Loss: 15308727296.00000
Epoch 199, Val Loss: 16507508736.00000
Epoch 200, Val Loss: 21015386112.00000
Epoch 201, Val Loss: 16556695552.00000
Epoch 202, Val Loss: 16837358592.00000
Epoch 203, Val Loss: 15985130496.00000
Epoch 204, Val Loss: 17241716736.00000
Epoch 205, Val Loss: 16118654976.00000
Epoch 206, Val Loss: 15744520192.00000
Epoch 207, Val Loss: 16036796416.00000
Epoch 208, Val Loss: 15202606080.00000
Epoch 209, Val Loss: 16021923840.00000
Epoch 210, Val Loss: 16168705024.00000
Epoch 211, Val Loss: 18674853888.00000
Epoch 212, Val Loss: 15920442368.00000
Early stopping applies.
{'MSE - mean': 14889496968.117899, 'MSE - std': 1166443412.6668851, 'R2 - mean': 0.8932564527919858, 'R2 - std': 0.006217727338225881}
In get_device
On Device: cuda
Fitted encoder
Epoch 0, Val Loss: 39580901376.00000
Epoch 1, Val Loss: 32907534336.00000
Epoch 2, Val Loss: 30913148928.00000
Epoch 3, Val Loss: 29764397056.00000
Epoch 4, Val Loss: 28447565824.00000
Epoch 5, Val Loss: 27444838400.00000
Epoch 6, Val Loss: 26861748224.00000
Epoch 7, Val Loss: 28124979200.00000
Epoch 8, Val Loss: 25666525184.00000
Epoch 9, Val Loss: 25370615808.00000
